"dwc.preparations","freq"
"whole organism (ethanol) - 18; Gift Specimen(s) - 1",1
"whole organism (ethanol) - 18; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 18; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 18; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 18; whole organism (C & S) - 16",1
"whole organism (ethanol) - 18; whole organism (C & S) - 4",1
"whole organism (ethanol) - 180",1
"whole organism (ethanol) - 184",1
"whole organism (ethanol) - 189",1
"whole organism (ethanol) - 19; Gift Specimen(s) - 19; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 19; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 19; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 19; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% etha",1
"whole organism (ethanol) - 19; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% eth",1
"whole organism (ethanol) - 190; whole organism (C & S) - 22",1
"whole organism (ethanol) - 195",1
"whole organism (ethanol) - 2; body parts (ethanol) - 1; whole organism (C & S) - 1",1
"whole organism (ethanol) - 2; EOD Recording - 1; EOD Recording - 1",1
"whole organism (ethanol) - 2; EOD Recording - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 2; EOD Recording - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 2; Gift Specimen(s) - 1",1
"whole organism (ethanol) - 2; Gift Specimen(s) - 1; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 2; Gift Specimen(s) - 3; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 2; histological slide - 3; body parts (ethanol) - 1; tissue (95% ethanol) - 10; histological slide - 1; body parts (ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 2; photograph - 1",1
"whole organism (ethanol) - 2; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; photograph - 1; EOD Recording - 1",1
"whole organism (ethanol) - 2; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 2; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; whole organism (ethanol) - 1; whole organism (ethanol) - 1; whole org",1
"whole organism (ethanol) - 2; tissue (95% ethanol) - 10; Gift Specimen(s) - 1",1
"whole organism (ethanol) - 2; tissue (95% ethanol) - 10; Gift Specimen(s) - 2",1
"whole organism (ethanol) - 2; whole organism (ethanol) - 1; whole organism (ethanol) - 1; whole organism (ethanol) - 1",1
"whole organism (ethanol) - 20; Gift Specimen(s) - 19",1
"whole organism (ethanol) - 20; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 20; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 21; Gift Specimen(s) - 21",1
"whole organism (ethanol) - 21; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 21; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 21; whole organism (C & S) - 2",1
"whole organism (ethanol) - 215; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; Gift Specimen(s) - 214",1
"whole organism (ethanol) - 218; whole organism (C & S) - 5",1
"whole organism (ethanol) - 219",1
"whole organism (ethanol) - 22; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 22; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 221",1
"whole organism (ethanol) - 23; Gift Specimen(s) - 23; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 23; tissue (95% ethanol) - 10; Gift Specimen(s) - 23",1
"whole organism (ethanol) - 23; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 23; whole organism (C & S) - 1",1
"whole organism (ethanol) - 23; whole organism (C & S) - 2",1
"whole organism (ethanol) - 24; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 24; whole organism (C & S) - 2",1
"whole organism (ethanol) - 244",1
"whole organism (ethanol) - 25; Gift Specimen(s) - 5",1
"whole organism (ethanol) - 25; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 25; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 25; tissue (95% ethanol) - 10; Gift Specimen(s) - 24",1
"whole organism (ethanol) - 25; whole organism (C & S) - 1",1
"whole organism (ethanol) - 250",1
"whole organism (ethanol) - 26; EOD Recording - 26",1
"whole organism (ethanol) - 26; tissue (95% ethanol) - 1; EOD Recording - 4",1
"whole organism (ethanol) - 26; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 26; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% etha",1
"whole organism (ethanol) - 26; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 26; whole organism (C & S) - 1",1
"whole organism (ethanol) - 27; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 27; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 27; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 27; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 27; whole organism (C & S) - 1",1
"whole organism (ethanol) - 27; whole organism (C & S) - 2",1
"whole organism (ethanol) - 27; whole organism (C & S) - 3",1
"whole organism (ethanol) - 271",1
"whole organism (ethanol) - 28; body parts (ethanol) - 1; whole organism (C & S) - 1",1
"whole organism (ethanol) - 28; Gift Specimen(s) - 28; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 28; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 28; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 28; whole organism (C & S) - 3",1
"whole organism (ethanol) - 29; EOD Recording - 24; tissue (95% ethanol) - 31",1
"whole organism (ethanol) - 29; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 29; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 3; EOD Recording - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 3; EOD Recording - 3; photograph - 2; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 3; EOD Recording - 3; tissue (95% ethanol) - 2",1
"whole organism (ethanol) - 3; Gift Specimen(s) - 2",1
"whole organism (ethanol) - 3; Gift Specimen(s) - 2; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 3; Gift Specimen(s) - 3; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 3; Gift Specimen(s) - 4",1
"whole organism (ethanol) - 3; photograph - 2; tissue (95% ethanol) - 10; EOD Recording - 2",1
"whole organism (ethanol) - 3; photograph - 4",1
"whole organism (ethanol) - 3; tissue (95% ethanol) - 10; EOD Recording - 3",1
"whole organism (ethanol) - 3; tissue (95% ethanol) - 10; EOD Recording - 3; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 3; tissue (95% ethanol) - 10; Gift Specimen(s) - 2",1
"whole organism (ethanol) - 3; tissue (95% ethanol) - 10; Gift Specimen(s) - 3",1
"whole organism (ethanol) - 3; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; Gift Specimen(s) - 1",1
"whole organism (ethanol) - 3; whole organism (C & S) - 1",1
"whole organism (ethanol) - 30; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 30; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 300",1
"whole organism (ethanol) - 306",1
"whole organism (ethanol) - 31; EOD Recording - 5; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 31; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 31; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 32; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 327",1
"whole organism (ethanol) - 33; EOD Recording - 1; tissue (95% ethanol) - 2",1
"whole organism (ethanol) - 33; Gift Specimen(s) - 32; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 33; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 33; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% etha",1
"whole organism (ethanol) - 335",1
"whole organism (ethanol) - 34; Gift Specimen(s) - 34",1
"whole organism (ethanol) - 34; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 34; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 34; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% etha",1
"whole organism (ethanol) - 34; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 34; whole organism (C & S) - 1",1
"whole organism (ethanol) - 34; whole organism (C & S) - 2",1
"whole organism (ethanol) - 34; whole organism (C & S) - 3",1
"whole organism (ethanol) - 35; tissue (95% ethanol) - 1; Gift Specimen(s) - 34; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 35; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 35; whole organism (C & S) - 2",1
"whole organism (ethanol) - 358",1
"whole organism (ethanol) - 37; Gift Specimen(s) - 37",1
"whole organism (ethanol) - 37; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 37; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 38; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 38; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 38; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 39; whole organism (C & S) - 2",1
"whole organism (ethanol) - 394",1
"whole organism (ethanol) - 4; body parts (ethanol) - 1",1
"whole organism (ethanol) - 4; EOD Recording - 1",1
"whole organism (ethanol) - 4; EOD Recording - 1; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 4; EOD Recording - 4; photograph - 2; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 4; EOD Recording - 4; tissue (95% ethanol) - 4",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; photograph - 1; EOD Recording - 4; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 10; Gift Specimen(s) - 4",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 10; Gift Specimen(s) - 4; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; EOD Recording - 4; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 4; tissue (95% ethanol) - 4",1
"whole organism (ethanol) - 4; tissue (DMSO/EDTA) - 1; tissue (DMSO/EDTA) - 1",1
"whole organism (ethanol) - 40; tissue (95% ethanol) - 10; Gift Specimen(s) - 61; tissue (95% ethanol) - 1; Gift Specimen(s) - 1; tissue (95% ethanol) - 1; Gift Specimen(s) - 1",1
"whole organism (ethanol) - 400",1
"whole organism (ethanol) - 402",1
"whole organism (ethanol) - 42; EOD Recording - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 42; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 42; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 42; whole organism (C & S) - 2",1
"whole organism (ethanol) - 43; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 44; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 45; whole organism (C & S) - 16",1
"whole organism (ethanol) - 46; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 47; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 47; whole organism (C & S) - 2",1
"whole organism (ethanol) - 48; whole organism (C & S) - 1",1
"whole organism (ethanol) - 488",1
"whole organism (ethanol) - 49; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 49; whole organism (C & S) - 3",1
"whole organism (ethanol) - 5; Gift Specimen(s) - 2; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 5; Gift Specimen(s) - 4; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 5; Gift Specimen(s) - 5",1
"whole organism (ethanol) - 5; Gift Specimen(s) - 5; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 5; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 5; tissue (95% ethanol) - 10; Gift Specimen(s) - 4; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 5; tissue (95% ethanol) - 5",1
"whole organism (ethanol) - 5; tissue (DMSO/EDTA) - 10",1
"whole organism (ethanol) - 5; whole organism (C & S) - 1; body parts (ethanol) - 1; skeleton (dry) - 1",1
"whole organism (ethanol) - 500",1
"whole organism (ethanol) - 51; tissue (95% ethanol) - 51",1
"whole organism (ethanol) - 53; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 532",1
"whole organism (ethanol) - 54; whole organism (C & S) - 2",1
"whole organism (ethanol) - 54; whole organism (ethanol) - 1",1
"whole organism (ethanol) - 543",1
"whole organism (ethanol) - 58; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 59",1
"whole organism (ethanol) - 6; photograph - 3",1
"whole organism (ethanol) - 6; tissue (95% ethanol) - 6",1
"whole organism (ethanol) - 61; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 62; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 62; whole organism (C & S) - 3",1
"whole organism (ethanol) - 64; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 64; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% etha",1
"whole organism (ethanol) - 65; Gift Specimen(s) - 64; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 65; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 66; Gift Specimen(s) - 10; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 66; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 67; whole organism (C & S) - 5",1
"whole organism (ethanol) - 69; whole organism (C & S) - 2; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 7; EOD Recording - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 7; EOD Recording - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 7; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 7; tissue (95% ethanol) - 10; Gift Specimen(s) - 2",1
"whole organism (ethanol) - 7; tissue (95% ethanol) - 10; Gift Specimen(s) - 7",1
"whole organism (ethanol) - 7; tissue (DMSO/EDTA) - 1",1
"whole organism (ethanol) - 7; whole organism (C & S) - 1",1
"whole organism (ethanol) - 7; whole organism (C & S) - 1; body parts (ethanol) - 1",1
"whole organism (ethanol) - 7; whole organism (C & S) - 2",1
"whole organism (ethanol) - 73; whole organism (C & S) - 2",1
"whole organism (ethanol) - 75; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 76",1
"whole organism (ethanol) - 77; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 77; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 78; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 78; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 79",1
"whole organism (ethanol) - 8; body parts (ethanol) - 1; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; whole organism (C & S) - 1",1
"whole organism (ethanol) - 8; Gift Specimen(s) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; EOD Recording - 5",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethan",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 10; Gift Specimen(s) - 3",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 10; Gift Specimen(s) - 8; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 8; tissue (95% ethanol) - 8",1
"whole organism (ethanol) - 80",1
"whole organism (ethanol) - 80; whole organism (C & S) - 40",1
"whole organism (ethanol) - 81",1
"whole organism (ethanol) - 81; whole organism (C & S) - 3; body parts (ethanol) - 1; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 83",1
"whole organism (ethanol) - 84",1
"whole organism (ethanol) - 85; tissue (95% ethanol) - 10",1
"whole organism (ethanol) - 89; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 9; EOD Recording - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 10; Gift Specimen(s) - 8",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; Gift Specimen(s) - 9",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 2; EOD Recording - 1",1
"whole organism (ethanol) - 9; tissue (95% ethanol) - 6; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 9; tissue (DMSO/EDTA) - 1; tissue (DMSO/EDTA) - 1",1
"whole organism (ethanol) - 9; tissue (DMSO/EDTA) - 10",1
"whole organism (ethanol) - 92; tissue (95% ethanol) - 10; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (ethanol) - 94",1
"whole organism (ethanol) - 97",1
"whole organism (ethanol) - 98",1
"whole organism (formalin) - 1; whole organism (C & S) - 2",1
"whole organism (formalin) - 14; whole organism (C & S) - 61",1
"whole organism (formalin) - 161",1
"whole organism (formalin) - 2; whole organism (C & S) - 1",1
"whole organism (formalin) - 2; whole organism (C & S) - 4",1
"whole organism (formalin) - 21",1
"whole organism (formalin) - 27",1
"whole organism (formalin) - 31",1
"whole organism (formalin) - 35",1
"whole organism (formalin) - 39",1
"whole organism (formalin) - 4; whole organism (C & S) - 33",1
"whole organism (formalin) - 4; whole organism (C & S) - 71",1
"whole organism (formalin) - 5; whole organism (C & S) - 1",1
"whole organism (formalin) - 5; whole organism (C & S) - 4",1
"whole organism (formalin) - 50",1
"whole organism (formalin) - 51",1
"whole organism (formalin) - 60; whole organism (C & S) - 75",1
"whole organism (isopropanol) - 0; whole organism (C & S) - 17",1
"whole organism (isopropanol) - 0; whole organism (C & S) - 5",1
"whole organism (isopropanol) - 1; 35 mm slide - 1",1
"whole organism (isopropanol) - 1; histological slide - 5",1
"whole organism (isopropanol) - 1; jaws (dry) - 1",1
"whole organism (isopropanol) - 1; photograph - 2",1
"whole organism (isopropanol) - 1; skeletal element(s) (dry) - 2; body parts (isopropanol) - 3",1
"whole organism (isopropanol) - 1; tissue (95% ethanol) - 1; tissue (95% ethanol) - 1",1
"whole organism (isopropanol) - 1; tissue (DMSO/EDTA) - 1",1
"whole organism (isopropanol) - 1; whole organism (C & S) - 2",1
"whole organism (isopropanol) - 1; whole organism (isopropanol) - 1",1
"whole organism (isopropanol) - 10; histological slide - 7",1
"whole organism (isopropanol) - 10; whole organism (C & S) - 1; stomach content (isopropanol) - 1",1
"whole organism (isopropanol) - 100; whole organism (C & S) - 4",1
"whole organism (isopropanol) - 101; photograph - 1",1
"whole organism (isopropanol) - 102; whole organism (C & S) - 2",1
"whole organism (isopropanol) - 1070",1
"whole organism (isopropanol) - 11; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 11; whole organism (C & S) - 1",1
"whole organism (isopropanol) - 1100",1
"whole organism (isopropanol) - 1111",1
"whole organism (isopropanol) - 1115",1
"whole organism (isopropanol) - 1132",1
"whole organism (isopropanol) - 1150",1
"whole organism (isopropanol) - 1167",1
"whole organism (isopropanol) - 1170",1
"whole organism (isopropanol) - 119; whole organism (C & S) - 3",1
"whole organism (isopropanol) - 12; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 1200",1
"whole organism (isopropanol) - 1213",1
"whole organism (isopropanol) - 123; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 124; photograph - 1",1
"whole organism (isopropanol) - 125; whole organism (C & S) - 1",1
"whole organism (isopropanol) - 1276",1
"whole organism (isopropanol) - 13; histological slide - 17",1
"whole organism (isopropanol) - 131; whole organism (C & S) - 5",1
"whole organism (isopropanol) - 139; photograph - 1",1
"whole organism (isopropanol) - 139; whole organism (C & S) - 4",1
"whole organism (isopropanol) - 142; whole organism (C & S) - 4",1
"whole organism (isopropanol) - 143; photograph - 1",1
"whole organism (isopropanol) - 1432",1
"whole organism (isopropanol) - 15; photograph - 2",1
"whole organism (isopropanol) - 15; whole organism (C & S) - 3",1
"whole organism (isopropanol) - 1530",1
"whole organism (isopropanol) - 16; photograph",1
"whole organism (isopropanol) - 16; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 16; tissue (95% ethanol) - 2",1
"whole organism (isopropanol) - 160; photograph - 1",1
"whole organism (isopropanol) - 166; whole organism (C & S) - 2",1
"whole organism (isopropanol) - 168; photograph - 1",1
"whole organism (isopropanol) - 17; photograph - 1; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 17; whole organism (C & S) - 1",1
"whole organism (isopropanol) - 17; whole organism (C & S) - 10",1
"whole organism (isopropanol) - 17; whole organism (C & S) - 5",1
"whole organism (isopropanol) - 170; photograph - 1",1
"whole organism (isopropanol) - 1700",1
"whole organism (isopropanol) - 173; whole organism (C & S) - 2",1
"whole organism (isopropanol) - 1764",1
"whole organism (isopropanol) - 180; photograph - 1",1
"whole organism (isopropanol) - 185; photograph - 1",1
"whole organism (isopropanol) - 189; photograph - 1",1
"whole organism (isopropanol) - 189; whole organism (C & S) - 3",1
"whole organism (isopropanol) - 19; photograph - 1; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 19; whole organism (C & S) - 1",1
"whole organism (isopropanol) - 19; whole organism (C & S) - 4",1
"whole organism (isopropanol) - 19; whole organism (C & S) - 5",1
"whole organism (isopropanol) - 191; whole organism (C & S) - 5",1
"whole organism (isopropanol) - 193",1
"whole organism (isopropanol) - 198; photograph - 1; photograph - 1",1
"whole organism (isopropanol) - 2; Gift Specimen(s) - 1",1
"whole organism (isopropanol) - 2; histological slide - 12",1
"whole organism (isopropanol) - 2; histological slide - 7",1
