"dwc.scientificName","freq"
"Acipenser transmontanus",2
"Alburnoides bipunctatus",2
"Alepisaurus brevirostris",2
"Alopias vulpinus",2
"Alosa chrysochloris",2
"Amblyraja jenseni",2
"Anchoa lyolepis",2
"Anoplagonus inermis",2
"Anotopterus pharao",2
"Anthias anthias",2
"Anthias asperilinguis",2
"Aphanopus carbo",2
"Aphyonus brevidorsalis",2
"Apodichthys fucorum",2
"Apogon maculatus",2
"Apristurus manis",2
"Arapaima gigas",2
"Ariosoma",2
"Ariosoma perturbator",2
"Aristostomias",2
"Artedius lateralis",2
"Astronesthes atlanticus",2
"Aulopus cadenati",2
"Austrolycus depressiceps",2
"Bagre marinus",2
"Barathronus bicolor",2
"Barbatula toni",2
"Bassogigas gillii",2
"Bassozetus robustus",2
"Bathophilus digitatus",2
"Bathophilus longipinnis",2
"Bathophilus nigerrimus",2
"Bathygadus favosus",2
"Bathylagus",2
"Bathypterois atricolor",2
"Bathyraja interrupta",2
"Bathyraja pallida",2
"Bellator militaris",2
"Beloniformes",2
"Bodianus rufus",2
"Borostomias mononema",2
"Bothrocara brunneum",2
"Bothus",2
"Calamus arctifrons",2
"Calamus nodosus",2
"Cantherhines pullus",2
"Carangoides malabaricus",2
"Carapus bermudensis",2
"Carcharhinus acronotus",2
"Carcharhinus altimus",2
"Carcharhinus galapagensis",2
"Careproctus ranula",2
"Cephalopholis cruentata",2
"Ceratias holboelli",2
"Ceratias uranoscopus",2
"Cetengraulis mysticetus",2
"Chanos chanos",2
"Chasmodes saburrae",2
"Chelmon rostratus",2
"Chiasmodon",2
"Chilomycterus",2
"Chionodraco rastrospinosus",2
"Chonerhinos naritus",2
"Chrosomus eos",2
"Clevelandia ios",2
"Coccorella atlantica",2
"Coryphaenoides",2
"Coryphaenoides guentheri",2
"Cottus carolinae CAROLINAE",2
"Cottus gobio",2
"Cubiceps",2
"Cubiceps capensis",2
"Culaea inconstans",2
"Cyclothone obscura",2
"Cyclothone pseudopallida",2
"Cynoglossus arel",2
"Cynoscion analis",2
"Cynoscion arenarius",2
"Cyprinodon rubrofluviatilis",2
"Dalatias licha",2
"Dasycottus setiger",2
"Deania profundorum",2
"Derichthys",2
"Diaphus effulgens",2
"Diaphus taaningi",2
"Diceratias pileatus",2
"Diplodus bermudensis",2
"Diretmus argenteus",2
"Elagatis bipinnulata",2
"Elassoma zonatum",2
"Eleotris pisonis",2
"Encheliophis vermicularis",2
"Engraulis eurystole",2
"Enophrys bison",2
"Epalzeorhynchos bicolor",2
"Epigonus denticulatus",2
"Epinephelus",2
"Epinephelus niveatus",2
"Ernogrammus hexagrammus",2
"Etheostoma fusiforme BARRATTI",2
"Etheostoma mariae",2
"Etheostoma perlongum",2
"Etheostoma spectabile",2
"Etheostoma tippecanoe",2
"Etropus",2
"Eucryphycus californicus",2
"Eumesogrammus praecisus",2
"Eumicrotremus spinosus",2
"Eurypleuron owasianum",2
"Eustomias acinosus",2
"Eustomias bibulbosus",2
"Eustomias dendriticus",2
"Eustomias fissibarbis",2
"Eustomias melanostigma",2
"Eustomias monodactylus",2
"Eustomias obscurus",2
"Evorthodus lyricus",2
"Exocoetus obtusirostris",2
"Farlowella acus",2
"Fistularia",2
"Flagellostomias boureei",2
"Floridichthys carpio",2
"Fundulus jenkinsi",2
"Fundulus kansae",2
"Fundulus olivaceus",2
"Fundulus waccamensis",2
"Galeorhinus galeus",2
"Galeus melastomus",2
"Gasteropelecus sternicla",2
"Gigantura chuni",2
"Gnathopogon elongatus",2
"Gonostoma atlanticum",2
"Grammatostomias dentatus",2
"Gymnocephalus cernua",2
"Gymnothorax funebris",2
"Gymnothorax moringa",2
"Haemulon macrostomum",2
"Halichoeres radiatus",2
"Halosaurus ovenii",2
"Hiodon tergisus",2
"Holocentrus adscensionis",2
"Hoplunnis tenuis",2
"Huso huso",2
"Hybopsis dissimilis",2
"Hydrolagus mirabilis",2
"Hygophum macrochir",2
"Hymenocephalus italicus",2
"Hyperoglyphe perciformis",2
"Hyphessobrycon eques",2
"Hypoplectrus unicolor",2
"Icelinus borealis",2
"Ichthyomyzon",2
"Ichthyomyzon greeleyi",2
"Ichthyomyzon unicuspis",2
"Isopisthus parvipinnis",2
"Isopsetta isolepis",2
"Istiophorus",2
"Istiophorus platypterus",2
"Isurus paucus",2
"Johnius dussumieri",2
"Kali",2
"Kali macrodon",2
"Kathetostoma albigutta",2
"Kumococius rodericensis",2
"Lachnolaimus maximus",2
"Lamna ditropis",2
"Lamna nasus",2
"Lampanyctus",2
"Lampanyctus photonotus",2
"Lateolabrax japonicus",2
"Latimeria chalumnae",2
"Lepidonotothen squamifrons",2
"Lepidophanes",2
"Lepisosteus platostomus",2
"Lepomis gibbosus x macrochirus",2
"Lepophidium",2
"Lestidium atlanticum",2
"Leuciscus",2
"Leuciscus idus",2
"Leucoraja ocellata",2
"Linophryne",2
"Liparis dennyi",2
"Liparis fabricii",2
"Liparis florae",2
"Lopholatilus chamaeleonticeps",2
"Lota lota",2
"Lumpenus lampretaeformis FORMIS",2
"Lutjanus analis",2
"Lutjanus apodus",2
"Lutjanus cyanopterus",2
"Lutjanus gibbus",2
"Lutjanus vivanus",2
"Luxilus cornutus CHRYSOCEPHAL",2
"Lycenchelys",2
"Lycodapus mandibularis",2
"Lycodes diapterus",2
"Lycodes eudipleurostictus",2
"Lycodes pallidus",2
"Lycodes terraenovae J.",2
"Lycodichthys dearborni",2
"Macrhybopsis aestivalis",2
"Macroramphosus gracilis",2
"Malacoraja senta",2
"Melamphaes microps",2
"Melamphaes suborbitalis",2
"Melanostigma",2
"Melanostomias macrophotus",2
"Melichthys niger",2
"Menidia",2
"Menticirrhus sp.",2
"Mentodus rostratus",2
"Microchirus frechkopi",2
"Monomitopus",2
"Nannobrachium lineatum",2
"Nansenia",2
"Nealotus tripes",2
"Nebris microps",2
"Nemichthys curvirostris",2
"Nemipterus japonicus",2
"Neoscopelus microchir",2
"Nezumia cyrano",2
"Nicholsina usta",2
"Nomeus gronovii",2
"Notothenia coriiceps",2
"Notropis atherinoides",2
"Notropis buchanani",2
"Notropis cummingsae",2
"Notropis lirus",2
"Notropis micropogon",2
"Notropis petersoni",2
"Notropis procne LONGICEPS",2
"Ogcocephalus corniger",2
"Ogcocephalus cubifrons",2
"Ogcocephalus radiatus",2
"Ogcocephalus vespertilio",2
"Oncorhynchus",2
"Oncorhynchus clarkii CLARKI",2
"Oncorhynchus clarkii pleuriticus",2
"Oncorhynchus clarkii STOMIAS",2
"Oncorhynchus mykiss STONEI",2
"Ophioscion",2
"Ophioscion scierus",2
"Opsopoeodus emiliae",2
"Osmerus mordax",2
"Oxyporhamphus micropterus micropterus",2
"Pangio kuhlii",2
"Parabrotula plagiophthalma",2
"Paraliparis",2
"Pareques acuminatus",2
"Pentaprion longimanus",2
"Perca fluviatilis",2
"Perciformes",2
"Percina copelandi",2
"Percina nigrofasciata",2
"Peristedion",2
"Peristedion longispatha",2
"Pimephales",2
"Pimephales vigilax",2
"Platytroctes apus",2
"Plecoglossus altivelis",2
"Pleuragramma antarctica",2
"Podothecus accipenserinus",2
"Poecilopsetta beanii",2
"Polydactylus sextarius",2
"Polymetme thaeocoryla",2
"Polyprion americanus",2
"Polypterus delhezi",2
"Polypterus senegalus",2
"Pomadasys maculatus",2
"Pomadasys striatus",2
"Prionotus ophryas",2
"Psednos",2
"Pseudocarcharias kamoharai",2
"Pseudoscopelus scriptus",2
"Pseudupeneus prayensis",2
"Ptychocheilus oregonensis",2
"Raja bigelowi",2
"Raja fyllae",2
"Raja radiata SCALERATA",2
"Rastrelliger kanagurta",2
"Remora",2
"Rhadinesthes decimus",2
"Rhamphocottus richardsonii",2
"Rhinobatos lentiginosus",2
"Rhinochimaera atlantica",2
"Rhinogobius brunneus",2
"Rhodeus ocellatus",2
"Rhomboplites aurorubens",2
"Rypticus subbifrenatus",2
"Saccopharynx ampullaceus",2
"Salmo trutta fario",2
"Salvelinus malma",2
"Sander canadensis",2
"Sarda sarda",2
"Sargocentron vexillarium",2
"Saurida",2
"Saurida normani",2
"Scaphirhynchus platorynchus",2
"Scopelarchus guentheri",2
"Scopelogadus",2
"Secutor insidiator",2
"Semotilus lumbee",2
"Serranus tigrinus",2
"Sillago sihama",2
"Sparisoma chrysopterum",2
"Sphagemacrurus grenadae",2
"Sphyraena",2
"Sphyrna tiburo",2
"Stathmonotus hemphillii",2
"Stellifer microps",2
"Stomias",2
"Stomias longibarbatus",2
"Symphurus nebulosus",2
"Symphurus pusillus",2
"Synagrops",2
"Synaphobranchus oregoni",2
"Synchiropus goodenbeani",2
"Taaningichthys bathyphilus",2
"Terapon theraps",2
"Thalassoma bifasciatum",2
"Thunnus albacares",2
"Trachinotus ovatus",2
"Trachonurus sulcatus",2
"Trachurus",2
"Tylosurus acus acus",2
"Umbra limi",2
"Upeneus guttatus",2
"Upeneus vittatus",2
"Xenomystax",2
"Xiphophorus hellerii",2
"Xyelacyba myersi",2
"Abudefduf parasema",1
"Abudefduf sordidus",1
"Acanthemblemaria aspera",1
"Acanthodoras spinosissimus",1
"Acanthurus",1
"Acanthurus achilles",1
"Acanthurus lineatus",1
"Acanthurus triostegus",1
"Acestrorhynchus lacustris",1
"Acipenser baerii baerii",1
"Acipenser gueldenstaedti",1
"Acipenser medirostris",1
"Acipenser sturio",1
"Acrocheilus alutaceus",1
"Acyrtops beryllinus",1
"Acyrtus rubiginosus",1
"Adinia xenica",1
"Aethaloperca rogaa",1
"Albatrossia pectoralis",1
"Alburnus chalcoides",1
"Alepes melanoptera",1
"Alepocephalus convexifrons",1
"Alepocephalus productus",1
"Allocyttus verrucosus",1
"Alopias pelagicus",1
"Alosa alabamae",1
"Aluterus",1
"Aluterus monoceros",1
"Anableps anableps",1
"Anarchias similis",1
"Anarhichas denticulatus",1
"Anarrhichthys ocellatus",1
"Anchoa",1
"Anchoa lamprotaenia",1
"Ancylopsetta dilecta",1
"Anisarchus medius",1
"Anisotremus virginicus",1
"Anodontostoma chacunda",1
"Anoplogaster",1
"Anoplopoma fimbria",1
"Anthias woodsi",1
"Antigonia rubescens",1
"Aphyocharax dentatus",1
"Aphyonus gelatinosus",1
"Aplodinotus",1
"Apogon campbelli",1
"Apogon dammermani",1
"Arctogadus glacialis",1
"Argentina georgei",1
"Argyropelecus sladeni",1
"Argyrops filamentosus",1
"Argyrosomus japonicus",1
"Ariomma brevimanum",1
"Ariomma regulus",1
"Aristostomias polydactylus",1
"Arius leptonotacanthus",1
"Arius maculatus",1
"Arnoglossus imperialis",1
"Artediellus atlanticus",1
"Artedius fenestralis",1
"Artedius harringtoni",1
"Aspidophoroides olrikii",1
"Astronesthes gemmifer",1
"Astronesthes gudrunae",1
"Astronesthes indicus",1
"Astronesthes richardsoni",1
"Astronotus ocellatus",1
"Astroscopus",1
"Astyanax altiparanae",1
"Atherinomorus endrachtensis",1
"Atule mate",1
"Aulostomus maculatus",1
"Austrolycus laticinctus",1
"Balantiocheilos melanopterus",1
"Baldwinella vivanus",1
"Balistes vetula",1
"Balistoides conspicillum",1
"Balistoides viridescens",1
"Barathrites iris",1
"Barathronus",1
"Barbus barbus PLEBEJUS",1
"Bassogigas",1
"Bassozetus levistomatus",1
"Bathophilus",1
"Bathophilus brevis",1
"Bathophilus proximus",1
"Bathophilus schizochirus",1
"Bathophilus vaillanti",1
"Bathyagonus infraspinatus",1
"Bathygadus melanobranchus",1
"Bathygobius curacao",1
"Bathygobius soperator",1
"Bathylagichthys greyae",1
"Bathyprion danae",1
"Bathypterois",1
"Bathypterois guentheri",1
"Bathyraja spinicauda",1
"Bathysolea",1
"Bathytroctes michaelsarsi",1
"Bathytroctes squamosus",1
"Bathytyphlops sewelli",1
"Bellapiscis medius",1
"Bellator egretta",1
"Belonesox belizanus",1
"Bembrops anatirostris",1
"Benthobatis marcida",1
"Betta splendens",1
"Blennius normani",1
"Blicca bjoerkna",1
"Bodianus trilineatus",1
"Bolinichthys distofax",1
"Boops boops",1
"Bothragonus swanii",1
"Bothus podas",1
"Bothus robinsi",1
"Botia almorhae",1
"Brama dussumieri",1
"Bregmaceros japonicus",1
"Brotula",1
"Brotulotaenia nigra",1
"Bryconamericus",1
"Bufoceratias wedli",1
"Bunocephalus",1
"Bunocephalus amaurus",1
"Calamus bajonado",1
"Calamus calamus",1
"Calamus leucosteus",1
"Calamus penna",1
"Callichthys",1
"Callichthys callichthys",1
"Cantherhines macrocerus",1
"Cantherhines sandwichiensis",1
"Canthidermis maculata",1
"Canthidermis sufflamen",1
"Canthigaster",1
"Canthigaster rostrata",1
"Carangoides armatus",1
"Caranx caballus",1
"Carcharhinus",1
"Carcharhinus abseurus",1
"Carcharhinus longimanus",1
"Careproctus",1
"Carpiodes carpio",1
"Catostomus columbianus",1
"Catostomus discobolus",1
"Catostomus latipinnis",1
"Caulolatilus chrysops",1
"Centropomus undecimalis",1
"Centropyge bicolor BLOCH",1
"Centropyge loriculus",1
"Centropyge potteri",1
"Centropyge vrolikii",1
"Centroscyllium",1
"Centroscymnus cryptacanthus",1
"Cephaloscyllium sufflans",1
"Cetomimus gillii",1
"Cetostoma regani",1
"Chaenophryne draco",1
"Chaenophryne longiceps",1
"Chaetodon plebeius CUV.",1
"Chaetodon vagabundus",1
"Champsodon capensis",1
"Channa micropeltes",1
"Characidium zebra",1
"Chaunax flammeus",1
"Cheilopogon cyanopterus",1
"Chelon subviridis",1
"Chiloscyllium punctatum",1
"Chimaera cubana",1
"Chirolophis ascanii",1
"Chirolophis decoratus",1
"Chitala",1
"Chlorophthalmus",1
"Chlorophthalmus chalybeius",1
"Choerodon fasciatus",1
"Chologaster cornuta AGASSIZ",1
"Chondrostoma nasus",1
"Chromobotia macracanthus",1
"Chrosomus neogaeus",1
"Chrosomus tennesseensis",1
"Chrysiptera glauca",1
"Cichla ocellaris",1
"Cichlasoma bimaculatum",1
"Cichlasoma bimoculatum",1
"Cichlasoma paranaense",1
"Cirripectes variolosus",1
"Clarias batrachus",1
"Clinocottus globiceps",1
"Clinostomus funduloides FUNDULOIDES",1
"Clupea pallasii",1
"Cobitis taenia",1
"Coccorella atrata",1
"Coelorinchus caelorhincus CARMINATIS",1
"Coelorinchus ventrilux",1
"Coilia mystus",1
"Coilia nasus",1
"Coreoperca kawamebari",1
"Corydoras aeneus",1
"Corydoras agassizii",1
"Corydoras julii",1
"Corydoras melanistius",1
"Corydoras reticulatus",1
"Coryphaenoides macrolophus",1
"Coryphaenoides mediterraneus",1
"Coryphaenoides profundicolus",1
"Coryphaenoides thelestomus",1
"Cosmocampus albirostris",1
"Cottunculus",1
"Cottunculus microps",1
"Cottus bairdii bairdi",1
"Cottus bairdii EURYZONATUS",1
"Couesius plumbeus",1
"Crossostomus fasciatus",1
"Cryodraco antarcticus",1
"Cubiceps whiteleggii",1
"Cyclichthys orbicularis",1
"Cyclopsetta fimbriata",1
"Cyclothone acclinidens",1
"Cyclothone alba",1
"Cyclothone kobayashii",1
"Cyclothone signata",1
"Cymatogaster aggregata",1
"Cynoglossus",1
"Cynoglossus gilchristi",1
"Cynomacrurus piriei",1
"Cynoscion microlepidotus",1
"Cynoscion phoxocephalus",1
"Cynoscion squamipinnis",1
"Cynoscion virescens",1
"Cyprinella analostana MAURAKIS",1
"Cyprinella chloristia",1
"Cyprinella nivea",1
"Cyprinella whipplei",1
"Dactyloptena orientalis",1
"Dadyanos insignis",1
"Dallia pectoralis",1
"Danaphryne nigrifilis",1
"Danio rerio",1
"Dascyllus aruanus",1
"Dasyatis centroura",1
"Decapterus",1
"Decapterus maruadsi",1
"Dendrophysa russelii",1
"Dentex",1
"Diaphus holti",1
"Diaphus jenseni",1
"Diaphus luetkeni",1
"Diaphus perspicillatus",1
"Diaphus roei",1
"Diaphus splendidus",1
"Diaphus taaning",1
"Diaphus termophilus",1
"Diapterus plumieri",1
"Dicrolene kanazawai",1
"Dinematichthys iluocoeteoides",1
"Diodon",1
"Diplectrum bivittatum",1
"Dipturus laevis",1
"Diretmoides pauciradiatus",1
"Dissostichus mawsoni",1
"Distichodus sexfasciatus",1
"Dolichopteroides binocularis",1
"Dolichopteryx anascopa",1
"Dolopichthys",1
"Dolopichthys pullatus",1
"Drepane punctata",1
"Dysalotus oligoscolus",1
"Echeneis",1
"Echiodon",1
"Echiodon coheni",1
"Eigenmannia virescens",1
"Elassoma",1
"Electrona antarctica",1
"Electrophorus electricus",1
"Embiotoca lateralis",1
"Encheliophis boraborensis",1
"Encheliophis gracilis",1
"Encheliophis homei",1
"Enchelycore nigricans",1
"Enneanectes altivelis",1
"Enoplosus armatus",1
"Entomacrodus textilis",1
"Epigonus telescopus",1
"Epinephelus coeruleopunctatus",1
"Epinephelus coioides",1
"Epinephelus drummondhayi",1
"Epinephelus morio",1
"Epinephelus striatus",1
"Eptatretus springeri",1
"Eretmichthys",1
"Erotelis smaragdus",1
"Erpetoichthys calabaricus",1
"Esox",1
"Etheostoma atripinne",1
"Etheostoma bellum",1
"Etheostoma blenniodes",1
"Etheostoma chlorobranchium",1
"Etheostoma exile",1
"Etheostoma fusiforme BARRETTI",1
"Etheostoma inscriptum",1
"Etheostoma microlepidum",1
"Etheostoma nigrum NIGRUM",1
"Etheostoma nigrum OLMSTEADI",1
"Etmopterus pusillus",1
"Etrumeus teres",1
"Eucinostomus",1
"Eucinostomus pseudoyala",1
"Euleptorhamphus velox",1
"Eumicrotremus orbis",1
"Eustomias contiguus",1
"Eustomias filifer",1
"Eustomias hypopsilus",1
"Eustomias macrurus",1
"Eustomias micraster",1
"Eustomias variabilis",1
"Eutaeniophorus festivus",1
"Evermannella balbo",1
"Exechodontes daidaleus",1
"Exocoetus volitans",1
"Fenestraja atripinna",1
"Fenestraja ishiyamai",1
"Fowlerichthys ocellatus",1
"Fundulus lineolatus",1
"Fundulus notatus",1
"Fundulus occelatus",1
"Fundulus sciadicus",1
"Fundulus seminolis",1
"Gadomus longifilis",1
"Gaidropsarus argentatus",1
"Gaidropsarus vulgaris",1
"Galeus arae",1
"Gasterosteus wheatlandi",1
"Gazza minuta",1
"Geophagus brasiliensis",1
"Gerres",1
"Gigantactis",1
"Gila robusta",1
"Gillellus",1
"Gillellus jacksoni",1
"Gillellus semicinctus",1
"Ginglymostoma cirratum",1
"Glyptocephalus",1
"Gnathonemus petersii",1
"Gobionellus oceanicus",1
"Gobionotothen gibberifrons",1
"Gobiosoma",1
"Gobiosoma bosc Clacepede",1
"Gomphosus caeruleus",1
"Grammatostomias flagellibarba",1
"Grammicolepis brachiusculus",1
"Gymnachirus melas",1
"Gymnachirus texae",1
"Gymnocorymbus ternetzi",1
"Gymnodraco acuticeps",1
"Gymnothorax meleagris",1
"Gymnothorax pictus",1
"Gymnotus paraguensis",1
"Gyrinocheilus aymonieri",1
"Gyrinomimus",1
"Haemulon",1
"Haemulon aurolineatum EATUM",1
"Haemulon carbonarium",1
"Haemulon melanurum",1
"Haemulon striatum",1
"Haemulon vittatum",1
"Halichoeres bathyphilus",1
"Halichoeres garnoti",1
"Halichoeres maculipinna",1
"Halichoeres margaritaceus",1
"Halichoeres poeyi",1
"Harengula humeralis",1
"Harpadon nehereus",1
"Harpagifer bispinis",1
"Harriotta haeckeli",1
"Helicolenus",1
"Helicolenus dactylopterus dactylopterus",1
"Hemanthias leptus",1
"Hemicaranx amblyrhynchus",1
"Hemigrammus marginatus",1
"Hemilepidotus hemilepidotus",1
"Hemiramphus",1
"Hemitripterus",1
"Heniochus varius",1
"Herwigia kreffti",1
"Heterophotus ophistoma",1
"Hexagrammos lagocephalus",1
"Hexanchus nakamurai",1
"Hilsa kelee",1
"Histiodraco velifer",1
"Histrio histrio LINN.",1
"Holacanthus bermudensis",1
"Holacanthus ciliaris",1
"Holacanthus tricolor",1
"Holcomycteronus",1
"Hollardia meadi",1
"Holtbyrnia anomala",1
"Holtbyrnia macrops",1
"Hoplostethus",1
"Hoplunnis diomediana",1
"Howella",1
"Howella brodiei",1
"Hybognathus hankinsoni",1
"Hybopsis amnis",1
"Hybopsis biguttata",1
"Hydrolagus collei",1
"Hydrolagus pallidus",1
"Hygophum",1
"Hygophum benoiti",1
"Hymenocephalus aterrimus",1
"Hymenocephalus billsam",1
"Hymenocephalus gracilis",1
"Hyperprosopon argenteum",1
"Hyperprosopon ellipticum",1
"Hyphessobrycon flammeus",1
"Hypoatherina harringtonensis",1
"Hypomesus pretiosus",1
"Hypophthalmichthys molitrix",1
"Hypoplectrus puella",1
"Hyporhamphus",1
"Hyporhamphus limbatus",1
"Hyporhamphus roberti hildebrandi",1
"Hyporhamphus unicuspis",1
"Hypostomus ancistroides",1
"Icelus spatula",1
"Ichthyomyzon fossor",1
"Ictalurus catus",1
"Ictiobus bubalus",1
"Ijimaia antillarum",1
"Ijimaia loppei",1
"Ilisha melastoma",1
"Ilyophis arx ROBINS",1
"Ipnops",1
"Istiblennius edentulus",1
"Jaydia queketti",1
"Jenkinsia lamprotaenia",1
"Jenkinsia majua",1
"Kali kerberti",1
"Karalla daura",1
"Kryptopterus bicirrhis",1
"Kryptopterus minor",1
"Kuhlia mugil",1
"Labrisomus",1
"Labrisomus nuchipinnis",1
"Lactarius lactarius",1
"Lagocephalus lagocephalus",1
"Lampadena luminosa",1
"Lampadena urophaos",1
"Lampanyctus festivus",1
"Lampanyctus intricarius",1
"Lampanyctus nobilis",1
"Lampanyctus pusillus",1
"Lampanyctus tenuiformis",1
"Lampetra",1
"Lampris guttatus",1
"Larimus breviceps",1
"Leiognathus equulus",1
"Lepidion eques",1
"Lepidion schmidti",1
"Lepidocybium flavobrunneum",1
"Lepidogalaxias salamandroides",1
"Lepidotrigla cadmani",1
"Lepidotrigla faurei",1
"Lepophidium brevibarbe",1
"Leporinus fasciatus",1
"Leporinus friderici",1
"Leptochilichthys agassizii",1
"Leptolucania ommata",1
"Leptostomias bilobatus",1
"Leptostomias gladiator",1
"Lestidiops",1
"Lethenteron camtschaticum",1
"Lethrinus variegatus",1
"Leucicorus atlanticus",1
"Limanda aspera",1
"Linophryne densiramus",1
"Lioscorpius longiceps",1
"Lonchurus lanceolatus",1
"Luciobrotula",1
"Lumpenus lampretaeformis",1
"Lutjanus buccanella",1
"Lutjanus inermis",1
"Lutjanus kasmira",1
"Lutjanus monostigma",1
"Luxilus cornutus CHRYSOCEPHALUS",1
"Luxilus zonistius",1
"Lycenchelys alba",1
"Lycenchelys crotalinus",1
"Lycodapus dermatinus",1
"Lycodapus fierasfer",1
"Lycodapus parviceps",1
"Lycodes brevipes",1
"Lycodes frigidus",1
"Lycodes lavalaei",1
"Lycodes palearis",1
"Lycodes terraenovae J,",1
"Lycodes turneri",1
"Lycodichthys antarcticus",1
"Lyconema barbatum",1
"Lyopsetta exilis",1
"Lythrurus umbratilis",1
"Macroparalepis",1
"Macroparalepis affinis",1
"Macroramphosus scutatus",1
"Makaira nigricans Makaira nigricans",1
"Malacocephalus laevis",1
"Mastacembelus erythrotaenia",1
"Maynea puncta",1
"Melamphaes ebelingi",1
"Melamphaes eulepis",1
"Melamphaes leprus",1
"Melamphaes longivelis",1
"Melamphaes polylepis",1
"Melamphaes pumilus",1
"Melanocetus",1
"Melanonus",1
"Melanostomias margaritifer",1
"Melanostomias melanops",1
"Melanostomias tentaculatus",1
"Melanostomias valdiviae",1
"Melanotaenia fluviatilis",1
"Melanotaenia splendida",1
"Mene maculata",1
"Menidia extensa",1
"Menidia peninsulae",1
"Menticirrhus nasus",1
"Mentodus longirostris",1
"Metynnis lippincottianus",1
"Metynnis tiete",1
"Microgadus tomcod",1
"Micromesistius poutassou",1
"Micropogonias",1
"Micropterus coosae",1
"Mirognathus normani",1
"Moenkhausia intermedia",1
"Monacanthus",1
"Monolene",1
"Monomitopus americanus",1
"Monopterus albus",1
"Mora moro",1
"Moringua edwardsi",1
"Morone",1
"Moxostoma collapsum",1
"Moxostoma robustum",1
"Moxostoma rupiscartes",1
"Muraenolepis",1
"Mycteroperca",1
"Mycteroperca phenax",1
"Myctophum asperum",1
"Myliobatis freminvillii",1
"Mylocheilus caurinus",1
"Myoxocephalus",1
"Myoxocephalus polyacanthocephalus",1
"Myrichthys ocellatusÿ",1
"Myripristis jacobus",1
"Myxine",1
"Nansenia antarctica",1
"Narcetes erimelas",1
"Narcine brasiliensis",1
"Naso lituratus",1
"Naucrates ductor",1
"Nautichthys oculofasciatus",1
"Negaprion brevirostris",1
"Nematalosa nasus",1
"Neobythites gilli",1
"Neoceratias spinifer",1
"Neoepinnula orientalis",1
"Neoepinnula orientalis AMERICANA",1
"Neogobius melanostomus",1
"Neolamprologus leleupi",1
"Neomerinthe hemingwayi",1
"Neonesthes capensis",1
"Neopagetopsis ionah",1
"Nettastoma melanurum",1
"Nettastoma parviceps",1
"Nezumia sclerorhynchus",1
"Nibea soldado",1
"Normichthys",1
"Notoscopelus caudispinosus",1
"Notropis anomalum",1
"Notropis blennius",1
"Notropis cyanellus",1
"Notropis galacturus",1
"Notropis harperi",1
"Notropis heterolepis",1
"Notropis leuciodus/hudsonius",1
"Notropis longirostris",1
"Notropis procne/hudsonius",1
"Notropis rubellus RUBELLUS",1
"Notropis serrolatus",1
"Notropis xaenocephalus",1
"Noturus leptacanthus",1
"Ocyurus chrysurus",1
"Odontaspis ferox",1
"Odontomacrurus murrayi",1
"Odontoscion dentex",1
"Ogcocephalus nasutus",1
"Ogcocephalus rostellum",1
"Ogilbia cayorum",1
"Oligocottus snyderi",1
"Oligoplites saurus SAURUS",1
"Oncorhynchus clarkii",1
"Oncorhynchus clarkii BOUVERI",1
"Oncorhynchus clarkii HENSHAWI",1
"Oncorhynchus clarkii LEWISI",1
"Oncorhynchus clarkii RIO GRAND",1
"Oncorhynchus clarkii SP.",1
"Oncorhynchus gilae APACHE",1
"Oncorhynchus gorbuscha",1
"Oncorhynchus keta",1
"Oncorhynchus mykiss  IRIDEUS",1
"Oncorhynchus mykiss / stonei STONEI",1
"Oncorhynchus mykiss AQUILARUM",1
"Oncorhynchus mykiss IRIDEUS",1
"Oncorhynchus mykiss newberii",1
"Oncorhynchus mykiss SSP",1
"Oncorhynchus mykiss UNDESCR",1
"Oncorhynchus mykiss WHITE",1
"Oncorhynchus nerka",1
"Onuxodon fowleri",1
"Onuxodon margaritiferae",1
"Onuxodon parvibrachium",1
"Ophichthus gomesii",1
"Ophidion",1
"Ophidion holbrookii",1
"Ophidion josephi",1
"Ophioscion strabo",1
"Ophthalmolycus amberensis",1
"Opisthoproctus soleatus",1
"Opistognathus aurifrons",1
"Opistognathus maxillosus",1
"Oreochromis mossambicus",1
"Osteoglossum",1
"Osteoglossum bicirrhosum",1
"Ostorhinchus novemfasciatus",1
"Ostracoberyx dorygenys",1
"Otophidium",1
"Otophidium marginatum",1
"Otophidium omostigma",1
"Oxycheilinus arenatus",1
"Pachyurus adspersus",1
"Pallasina barbata",1
"Pantodon buchholzi",1
"Paracheirodon axelrodi",1
"Paraclinus",1
"Paraclinus fasciatus",1
"Paraconger",1
"Parahollardia lineata",1
"Paralepis brevirostris",1
"Paralichthys californicus",1
"Paralichthys woolmani",1
"Parapercis punctata",1
"Paraplagusia bilineata",1
"Parascorpaena mossambica",1
"Pareutropius debauwi",1
"Parexocoetus brachypterus HILLINUS",1
"Parupeneus ciliatus",1
"Pennahia anea",1
"Pennahia argentata",1
"Penopus",1
"Percina aurantiaca",1
"Percina macrocephala",1
"Percina nevisense",1
"Percina shumardi",1
"Peristedion altipinne",1
"Peristedion thompsoni",1
"Peristedion truncatum",1
"Petrotyx sanguineus",1
"Phaeoptyx conklini",1
"Phenacobius crassilabrum",1
"Pholidichthys",1
"Pholidichthys leucotaenia",1
"Photonectes caerulescens",1
"Photostomias",1
"Phucocoetes latitans",1
"Phycis",1
"Phyllorhinichthys micractis",1
"Piabina argentea",1
